ds,Milk,Chips,Toothpaste,Honey
2021-08-23,23.281970957233746,21.817681486805533,46.40524049090487,22.276511205864733
2021-08-24,23.394001133946617,22.31560946943791,45.96778069051158,23.29697610741693
2021-08-25,23.494468765323354,22.15099901877521,46.46563097845316,22.673163398681144
2021-08-26,23.027620971779342,22.21468416777103,46.15545538556467,23.086471811348922
2021-08-27,23.861868538567844,22.892302873193444,45.97308787053238,22.370525731051455
2021-08-28,23.225324617221442,22.388880893780644,45.952255895853085,22.701004276354627
2021-08-29,23.42444356899286,22.917613264318753,45.69065352170558,21.741848056598307
2021-08-30,23.050266049574937,22.033180752388976,46.496613928677355,21.591428566437074
2021-08-31,23.08150599336347,22.60474782152995,45.9723352326385,22.630935707855823
2021-09-01,23.11074118654176,22.510219418230772,46.37781857726527,22.033090500803908
2021-09-02,22.5846357425349,22.63866603363657,45.972401237296424,22.479103619839435
2021-09-03,23.373699760569014,23.37406747596414,45.694702628760446,21.80230739026064
2021-09-04,22.707765718787787,22.919942150145875,45.5812711220101,22.177984250946768
2021-09-05,22.89457528041303,23.488170016424668,45.232579308632594,21.269575213917104
2021-09-06,22.525984099149767,22.632345429974503,45.95961981053327,21.174853392568227
2021-09-07,22.580908469914405,23.220805347063962,45.367057461668935,22.27431839332982
2021-09-08,22.651841187143503,23.130909353785846,45.7170997563771,21.739917312426318
2021-09-09,22.18473560889889,23.25148030808014,45.27096845185219,22.252015457332533
2021-09-10,23.048892976651338,23.96655559195126,44.96879363050878,21.643041665555106
2021-09-11,22.472467310218065,23.480015564066957,44.84821867331746,22.087332271901595
2021-09-12,22.761093784001666,24.00439741694543,44.510365094065385,21.2473566811767
2021-09-13,22.50414706206173,23.09423091048631,45.266410122297195,21.219909244413053
2021-09-14,22.67786497164398,23.61904196612369,44.72073349035771,22.38452255140187
2021-09-15,22.87159827642303,23.457601290024122,45.134794545616565,21.912208711377914
2021-09-16,22.528113311337336,23.500327721417513,44.76862404128392,22.4824486691445
2021-09-17,23.513450627308266,24.13299737352053,44.560749563473514,21.926856513634608
2021-09-18,23.0525165435011,23.56132636201512,44.54684296568485,22.419041040216747
2021-09-19,23.447798183975927,23.9997366283325,44.32573734060781,21.620847301420387
2021-09-20,23.285706121739807,23.004642692630792,45.20606490683352,21.6285623950104
2021-09-21,23.539777721265303,23.447406703776288,44.789470537633605,22.821340198262593
2021-09-22,23.796999781407706,23.208540317442434,45.33456015737438,22.36995127440656
2021-09-23,23.49817526960251,23.180064400721136,45.09846635197614,22.95377772200924
2021-09-24,24.50783556740633,23.749178835271408,45.01684809084299,22.40447972619527
2021-09-25,24.049873685930457,23.122811285413288,45.12261087769398,22.895855961042553
2021-09-26,24.4262879175245,23.516355346515763,45.01199287177167,22.09008055627511
2021-09-27,24.2235392939345,22.486936627272062,45.991266490487064,22.08390094861868
2021-09-28,24.41575556670457,22.906354642392053,45.66000852883314,23.257051490229564
2021-09-29,24.591040322683583,22.655279332892775,46.27509655081843,22.780989293023183
2021-09-30,24.19181242108327,22.625613268161356,46.092312691009035,23.335872415439646
2021-10-01,25.084677939495457,23.204171626880104,46.04637084944244,22.75420756134012
2021-10-02,24.496011204174494,22.597248424542407,46.16965300065792,23.21068991501416
2021-10-03,24.730635804350392,23.01937879343177,46.05829989299323,22.368418351603935
2021-10-04,24.378110670159533,22.026635067992213,47.01890571934059,22.325070906272604
2021-10-05,24.415855866624874,22.48960358557185,46.65177019395007,23.461295959311716
2021-10-06,24.435378826174563,22.287619916876196,47.214866503953346,22.94942620540811
2021-10-07,23.88252842974895,22.31117237557045,46.96540727589761,23.47043609179539
2021-10-08,24.627281399608556,22.94562463387604,46.83982579903535,22.857570444914007
2021-10-09,23.899239844460368,22.395824615295144,46.87245970014559,23.28616741562249
2021-10-10,24.006233049113348,22.874908186137123,46.661583989664244,22.419859429801
2021-10-11,23.540530648569124,21.937634166296398,47.516044822163224,22.356737403667577
2021-10-12,23.48190371143369,22.45339642499844,47.038449232439646,23.477733974158706
2021-10-13,23.423796090024318,22.30048975450919,47.48907115147062,22.955333014412602
2021-10-14,22.81353480154725,22.36853850275582,47.1273576324912,23.470526223382038
2021-10-15,23.52208494276393,23.042238102135187,46.89185421976054,22.856444512376427
2021-10-16,22.779528677077717,22.525976174477833,46.81883819735522,23.288187220679962
2021-10-17,22.89366172816704,23.032641455826774,46.50830798698358,22.429032650234845
2021-10-18,22.456214499253708,22.11695700318444,47.27058115609415,22.376614888589305
2021-10-19,22.445933964215964,22.648483611789047,46.70945715349135,23.51132229510548
2021-10-20,22.45478796527062,22.505870513329917,47.08610564817186,23.00502447083548
2021-10-21,21.92821963917313,22.5792629156684,46.66056467501523,23.53804798963432
2021-10-22,22.73495614425282,23.254017284088754,46.37166749094784,22.942828055463934
2021-10-23,22.102549650082878,22.735291965875753,46.255686552647944,23.39375852928913
2021-10-24,22.336042246021258,23.236822453043665,45.91234227566872,22.553423213619446
2021-10-25,22.024259961251154,22.314218893099962,46.65142816690981,22.51879276598095
2021-10-26,22.142970022605862,22.837932984187432,46.0760073490332,23.66964204015958
2021-10-27,22.28116092922668,22.687472555099273,46.44634006222217,23.177294137788106
2021-10-28,21.881367289464364,22.753774603883706,46.02141538866808,23.721614599366347
2021-10-29,22.809560348448812,23.422888855570253,45.73895216118745,23.13466431119563
2021-10-30,22.290742920174203,22.90054050530349,45.63406068242513,23.59056958462586
2021-10-31,22.627676160493003,23.400882387639225,45.30530652034301,22.75175570514196
2021-11-01,22.407223242311296,22.479774968305232,46.06137883814646,22.715146350353596
2021-11-02,22.603546642540824,23.007741903078823,45.50432636184033,23.860579997075007
2021-11-03,22.804417749536924,22.864179872741403,45.89351928301146,23.35954965964602
2021-11-04,22.45156391728827,22.93973366348818,45.4872187618645,23.892185914410568
2021-11-05,23.410554940776805,23.619988527075794,45.22257051703354,23.2909102175192
2021-11-06,22.906405168807826,23.110048245302394,45.13430869525007,23.73028097115524
2021-11-07,23.242281658995786,23.623308678169607,44.820815732438206,22.873215406544993
2021-11-08,23.005822836393513,22.714764534993225,45.59078818130467,22.817171998404973
2021-11-09,23.172301582948485,23.25399627377361,45.04646228883695,23.942548705337426
2021-11-10,23.330892665537032,23.11941484315307,45.447558093754026,23.42140395199432
2021-11-11,22.924971028308363,23.200674116660398,45.05282443737772,23.934420898114837
2021-11-12,23.821944479273707,23.882401842609916,44.80000233426799,23.31454259066888
2021-11-13,23.248798651463176,23.368816269738304,44.724494054493405,23.736801023753532
2021-11-14,23.51074636517415,23.872536948385736,44.4253849483907,22.86452370754361
2021-11-15,23.197487581528527,22.947926192243607,45.212069424381056,22.795502940709632
2021-11-16,23.286315559266622,23.46410691593815,44.687436367380265,23.91038349282549
2021-11-17,23.368330714957704,23.299233474769704,45.11177429032255,23.381375943690486
2021-11-18,22.88869016719164,23.342924404960396,44.744280102128144,23.889216465257608
2021-11-19,23.71639777200166,23.980007104195387,44.522990345606274,23.26680078393465
2021-11-20,23.079813594819306,23.415141022225022,44.48342353414269,23.689015386656543
2021-11-21,23.285275771176234,23.861627485310173,44.22458172077311,22.8189495059068
2021-11-22,22.92334151230537,22.87474249104599,45.05556360084677,22.754072909176074
2021-11-23,22.971883162352515,23.324738275590853,44.578745082383065,23.87463493229503
2021-11-24,23.02230082710497,23.091090601493118,45.05368799514728,23.35239164651016
2021-11-25,22.5197793046356,23.064901214655197,44.73866091672604,23.86758150821332
2021-11-26,23.333093617507522,23.632606274603944,44.570590773860445,23.252576726290417
2021-11-27,22.690141347659896,23.000558286280615,44.58373336510606,23.68173285652007
2021-11-28,22.896593772306232,23.383790782693126,44.37571018031349,22.817619570211455
2021-11-29,22.54217142710927,22.339303356449832,45.254162805271456,22.757217018505774
2021-11-30,22.603778735134924,22.73901420306521,44.81997960758612,23.880332630479554
2021-12-01,22.67175785725247,22.463958545455505,45.33125394834464,23.358344654625974
2021-12-02,22.190188077664395,22.40664382795748,45.04485632607285,23.87119225219255
2021-12-03,23.026733600731333,22.9547139002062,44.89643744271954,23.251038893042516
2021-12-04,22.408216574133963,22.315491069265246,44.919148624409274,23.67213115133088
2021-12-05,22.639306031289102,22.704706513095008,44.70972526855126,22.79703552119667
2021-12-06,22.308827194163847,21.67975775294318,45.5751829655865,22.722837443081154
2021-12-07,22.392924745833106,22.11264126886837,45.11607946878501,23.82955725188794
2021-12-08,22.481339385371438,21.884139342116846,45.59050040144203,23.288889338725042
2021-12-09,22.01772334607722,21.886172496795353,45.25564996635858,23.781184426903724
2021-12-10,22.869497347729858,22.50546999841417,45.04786275893705,23.139101914002858
2021-12-11,22.26342562987869,21.94812726861803,45.00132251419649,23.5374546814377
2021-12-12,22.50429983051024,22.428360431741854,44.71413316676466,22.63942939115492
2021-12-13,22.18123645693339,21.501796159955408,45.49499190497467,22.542766942897313
2021-12-14,22.270822085577386,22.038444130337336,44.946417755249776,23.628158355904354
2021-12-15,22.36336633271429,21.9169301858657,45.32869427471269,23.067962972701892
2021-12-16,21.90318918302372,22.026900387088272,44.901408615889316,23.54316952690271
2021-12-17,22.758446197724034,22.752747064005316,44.60340435011256,22.88702768425013
2021-12-18,22.156648831192264,22.298224254868394,44.47141746552548,23.274873199090248
2021-12-19,22.4033747481648,22.875261189308567,44.10613242777218,22.37032989864268
2021-12-20,22.08846835965109,22.037310386967455,44.81873037428323,22.271474628205116
2021-12-21,22.189172757376564,22.652376089656084,44.21406451761755,23.359220071842596
2021-12-22,22.296351393280787,22.59729957646108,44.554533643187284,22.80602322878176
2021-12-23,21.854747779658176,22.760210098202467,44.10155597390306,23.292840352946996
2021-12-24,22.73278771520304,23.524291226108033,43.795462772307395,22.65275621267191
2021-12-25,22.1581026702693,23.092428859317664,43.67410089969707,23.060810859937313
2021-12-26,22.436166968964528,23.676048614306104,43.33879312198804,22.180207573439066
2021-12-27,22.15655521374641,22.828478463749825,44.10090917448401,22.108487129464876
2021-12-28,22.296055558570277,23.417981897859356,43.565004273605005,23.225923963574687
2021-12-29,22.444900064714446,23.322037978138898,43.992686529381054,22.70425122766932
2021-12-30,22.04703960250343,23.42977711631853,43.64409803343245,23.223635192897632
2021-12-31,22.96996735312594,24.125722742522235,43.45782907438193,22.616326318204123
2022-01-01,22.44026888954289,23.614405740163956,43.469554400622386,23.056509558194865
2022-01-02,22.762290637275605,24.109160250383603,43.27803964238037,22.206536898402458
2022-01-03,22.524432168191176,23.165437816094173,44.19176986324514,22.163126554208265
2022-01-04,22.702296816498325,23.65378643392155,43.812155547344794,23.30578365872305
2022-01-05,22.884960645711946,23.454072335886263,44.39747578947282,22.805548707514173
2022-01-06,22.515285974065424,23.4578549019293,44.204441515418,23.341993497771565
2022-01-07,23.459782246629178,24.052066508370572,44.16819602835034,22.746891213467034
2022-01-08,22.944190997317044,23.443565857718582,44.32103949509805,23.194082627510898
2022-01-09,23.272185535330724,23.84787504063933,44.258523092051476,22.34572089027923
2022-01-10,23.03168974996441,22.822438882386365,45.28616236923595,22.298478922758108
2022-01-11,23.198049604873994,23.239554613775383,45.002722776235196,23.43197393550733
2022-01-12,23.36031660325562,22.980551009060164,45.66423487107304,22.91751516220434
2022-01-13,22.961568879519106,22.938128523940406,45.525619974623886,23.43509449734751
2022-01-14,23.868772367407622,23.50001315099641,45.52074174342035,22.81704677647625
2022-01-15,23.308358675063722,22.873493204910538,45.681168747665524,23.237901890203805
2022-01-16,23.584910419219618,23.274149691843608,45.602292589005884,22.36061155065029
2022-01-17,23.28745875800378,22.25911894413427,46.59005031052881,22.282735197844215
2022-01-18,23.392627257562665,22.70003541205031,46.244203641675945,23.38484014454743
2022-01-19,23.490882140236657,22.47723333377831,46.82233261873857,22.839222717809733
2022-01-20,23.026815515874866,22.482118135782198,46.58142478675572,23.326870830041663
2022-01-21,23.868965143493593,23.10085935942111,46.457876314081766,22.68109551431175
2022-01-22,23.245348569559486,22.538973191654044,46.486191359316166,23.077354441610353
2022-01-23,23.462103692277367,23.010103938748447,46.26502584096116,22.179451071797825
2022-01-24,23.10974183078629,22.06934166616833,47.10382629833552,22.085694741184952
2022-01-25,23.166248775028137,22.586222337139514,46.60601859143567,23.177277558942006
2022-01-26,23.22329516492862,22.438987555676636,47.03290639435314,22.62697557948422
2022-01-27,22.726484021192242,22.517013140092764,46.645163245253016,23.116095306852777
2022-01-28,23.54514007852509,23.204556733001258,46.38273711398163,22.478093583139994
2022-01-29,22.907819719000095,22.705391016301114,46.28345645663033,22.888394275132697
2022-01-30,23.120934325114032,23.23163048434571,45.948986463464365,22.01058567254145
2022-01-31,22.774993695700367,22.3370877750908,46.69138859939714,21.942584018995817
2022-02-01,22.847705340963127,22.89030486474207,46.116240382089536,23.0650190174313
2022-02-02,22.930191110396915,22.768835429437114,46.486477273839796,22.549948597035804
2022-02-03,22.467248841842718,22.86168704436615,46.06384204109274,23.07782367157622
2022-02-04,23.32716331185964,23.553073131618625,45.78876175683661,22.48113047675558
2022-02-05,22.737244688642075,23.04704119878824,45.69894221708367,22.934233309691113
2022-02-06,23.00248650141807,23.556285562306503,45.39532884329905,22.099600881980006
2022-02-07,22.71183695093806,22.635481054956692,46.188664723068655,22.07400094945637
2022-02-08,22.841377368639026,23.154283765087772,45.682714023289186,23.236918016096777
2022-02-09,22.98054973213165,22.991576074697253,46.1380880463078,22.759300848865916
2022-02-10,22.572477848668356,23.037865819074984,45.81378154804271,23.320559242232086
2022-02-11,23.48382595089583,23.678990789502826,45.64712592584118,22.75223687501397
2022-02-12,22.940383334561766,23.120696548101684,45.672469338872595,23.22788215400969
2022-02-13,23.24576569285783,23.577397250956473,45.487230492452696,22.40929942167027
2022-02-14,22.987737521514063,22.60545751222925,46.398576558314886,22.392764403656855
2022-02-15,23.141389105201416,23.076142876774675,46.00667896750515,23.557458227710796
2022-02-16,23.295427265754572,22.869817628661405,46.568705249814876,23.07422586956136
2022-02-17,22.892505387967784,22.87830112031213,46.34042817901261,23.622578444643306
2022-02-18,23.799094996673638,23.48853506455646,46.2562680248273,23.034365781882315
2022-02-19,23.241075306311377,22.9071308052235,46.34805314988959,23.48364114519868
2022-02-20,23.522431257298354,23.3491071049476,46.211143457167395,22.63290058042737
2022-02-21,23.231564517333553,22.371157097226718,47.151165231520494,22.579281028159883
2022-02-22,23.344451304070386,22.844592340181975,46.76730953493669,23.702971956924657
2022-02-23,23.45090678683141,22.6495428151484,47.316351147917516,23.175946943772523
2022-02-24,22.994882374674958,22.677323914557075,47.05426856380576,23.678935325649707
2022-02-25,23.844299146321475,23.3141224705048,46.9162805347434,23.045061177737868
2022-02-26,23.226594986088795,22.765570211374886,46.93558456401546,23.449672397261146
2022-02-27,23.4473772093866,23.245514338982403,46.70944246167682,22.55654335168505
2022-02-28,23.096686513543602,22.30932283584516,47.54586255613027,22.464036254334466
2022-03-01,23.152107515035926,22.82687124277254,47.046832178733325,23.553477057584022
2022-03-02,23.204987040505063,22.676788429400247,47.47225923953695,22.99785330994925
2022-03-03,22.700687850329277,22.74887099816213,47.0815055431646,23.478755075572977
2022-03-04,23.508382342658628,23.427816927903375,46.81332974305234,22.82998707420512
2022-03-05,22.856564975751457,22.917845401312928,46.70452791822472,23.22737562378238
2022-03-06,23.051676211871364,23.43151111052174,46.35591959665187,22.334954525874693
2022-03-07,22.684344653194742,22.523049338922473,47.07893156711623,22.25111559603246
2022-03-08,22.732483255251534,23.061397373245615,46.47873581141227,23.356980009272686
2022-03-09,22.78750118055369,22.924468742735133,46.81810297949138,22.82509811613134
2022-03-10,22.294559125365673,23.001589090569695,46.358856478456644,23.33639885825909
2022-03-11,23.122372576017025,23.67724366308317,46.04174724564279,22.72381679113534
2022-03-12,22.498741398276415,23.155702972827815,45.905039052039754,23.162119966692543
2022-03-13,22.72919799636644,23.64983478517926,45.55045366079382,22.314122315665475
2022-03-14,22.40327993026588,22.714438828619492,46.28972928119814,22.276865572163015
2022-03-15,22.497661904212766,23.21925012806558,45.72774931630163,23.430026108940837
2022-03-16,22.602407555246465,23.043188035288157,46.12640304348963,22.94465341571545
2022-03-17,22.161267614988102,23.07676055278145,45.74606306138618,23.50016032924852
2022-03-18,23.041527553797337,23.705774917455713,45.52549888917545,22.92799193274484
2022-03-19,22.46958171795027,23.135922140695868,45.50051545451018,23.401495246840458
2022-03-20,22.74962480072165,23.581544919912698,45.26996429099072,22.58217221164031
2022-03-21,22.46996518079874,22.59892667378907,46.14237903150036,22.565899883350937
2022-03-22,22.60619376823301,23.0592489983285,45.719190044172294,23.73137214710072
2022-03-23,22.747467636089738,22.84279601908853,46.25867746279442,23.24886869321894
2022-03-24,22.336834018256887,22.84131659850264,46.01754488907291,23.797270489812647
2022-03-25,23.24109697903323,23.441696647692595,45.930930500453755,23.20774792716158
2022-03-26,22.68640317590756,22.8505104039045,46.03114162549101,23.653643169495467
2022-03-27,22.976937200555085,23.282761100144963,45.91375798656697,22.796728798891085
2022-03-28,22.701230920610207,22.295149607169098,46.884352700984635,22.733426444943188
2022-03-29,22.83532060049859,22.759018964377372,46.54178358717212,23.84323966396599
2022-03-30,22.9690114632486,22.55455366763966,47.14221198616918,23.297506971731167
2022-03-31,22.546172399877705,22.573144827236582,46.94071586514076,23.77639461642748
2022-04-01,23.434581425324083,23.201073354536646,46.871381485573444,23.11255577050261
2022-04-02,22.861464408147505,22.64407971197522,46.96602089662621,23.480978435348142
2022-04-03,23.132153661828507,23.11613008964846,46.82029773642869,22.54520494061904
2022-04-04,22.836354667939254,22.17271681640365,47.740441402287395,22.403507744124564
2022-04-05,22.95125959109876,22.68383995752747,47.32651623970787,23.437276878873433
2022-04-06,23.067768677049777,22.528247841443516,47.83640370297931,22.81972611540455
2022-04-07,22.63074715672819,22.595846375245753,47.52737917816455,23.2328386296086
2022-04-08,23.508822170485892,23.271427966137388,47.33610033985893,22.510980105438644
2022-04-09,22.929898440048042,22.759287187872864,47.297293956288854,22.830702712106806
2022-04-10,23.199785504596747,23.27203165836992,47.009787881097694,21.85692404540151
2022-04-11,22.908443227063874,22.363924569271376,47.783139498788834,21.68906677905662
2022-04-12,23.033081512085626,22.903904529982025,47.220815917701394,22.709415335749366
2022-04-13,23.16437587133524,22.76985929322323,47.584086357425406,22.09179746634783
2022-04-14,22.746726755591865,22.85106219681014,47.133510911373136,22.518512189126856
2022-04-15,23.648067204560817,23.53192129479979,46.808844970884884,21.82393250306536
2022-04-16,23.09539731558634,23.016607679982105,46.647648497778356,22.184306609642988
2022-04-17,23.39343786253083,23.517871053443965,46.25124894982684,21.263941829440075
2022-04-18,23.130909039237736,22.59037881067304,46.931310929361125,21.161356855457335
2022-04-19,23.28366931117181,23.10372438041557,46.292969340234386,22.257658350356234
2022-04-20,23.44097485394173,22.93668170037936,46.5986876399319,21.725249283631705
2022-04-21,23.045786175628706,22.979615215946346,46.109726126965654,22.244789790297467
2022-04-22,23.96462502497093,23.618196145029724,45.76603991092384,21.648838135411772
2022-04-23,23.42315855431832,23.057992477141568,45.60489570842505,22.11169455123259
2022-04-24,23.724901499311148,23.51324189621637,45.226855826667716,21.295631053466053
2022-04-25,23.45754079112146,22.54014516476177,45.94238157989259,21.297091714898393
2022-04-26,23.5961160849038,23.009827070574698,45.35501174490767,22.495118187060896
2022-04-27,23.72931528867062,22.802543241569182,45.725276147212625,22.0601066282294
2022-04-28,23.299810444185503,22.81004365046507,45.31222755326695,22.670815593318885
2022-04-29,24.17413600597896,23.41924495966622,45.05340953664071,22.158051287501365
2022-04-30,23.578285655201793,22.836780511024713,44.98354732663255,22.694551842368345
2022-05-01,23.81641783015165,23.27773837613842,44.70060777555951,21.94125271636782
2022-05-02,23.477174082212763,22.2989260836935,45.51247843960925,21.99351682232009
2022-05-03,23.536843719694186,22.771810024013877,45.020219170678416,23.229583448637193
2022-05-04,23.58563409300985,22.576708528253626,45.48204420782808,22.81934157842704
2022-05-05,23.06797242835097,22.605149907404687,45.154916007887365,23.441346791381896
2022-05-06,23.852342084922345,23.24354782197773,44.97456676891814,22.926507971754035
2022-05-07,23.16683045382888,22.69776275716556,44.97423321156027,23.447965498551003
2022-05-08,23.317779985289018,23.181859739006672,44.750749620929845,22.667343231126175
2022-05-09,22.896047945397825,22.251400384642118,45.611248351244875,22.68095829162833
2022-05-10,22.88011000318015,22.776416535173855,45.1564207580161,23.868243285329505
2022-05-11,22.862268738899893,22.635643509504234,45.64449648362094,23.40048729662375
2022-05-12,22.28889476732034,22.718923125606317,45.33282264032534,23.95781571810216
2022-05-13,23.03020513460186,23.41092757430304,45.15785950359209,23.37283612345703
2022-05-14,22.315757935066912,22.915771524972932,45.15387927077002,23.820472935855634
2022-05-15,22.453056255587697,23.445821133842433,44.91901417592071,22.964174339615667
2022-05-16,22.033768514068992,22.555036556734773,45.761904706860236,22.902076600213135
2022-05-17,22.036801557322423,23.111993740270368,45.28490264013144,24.015381595195297
2022-05-18,22.054488633729495,22.994162115568695,45.747988722188374,23.477055023089104
2022-05-19,21.53282068593306,23.09034702795061,45.41028853592647,23.968766415258024
2022-05-20,22.341226075936138,23.784446815047627,45.21000519128204,23.324499139916284
2022-05-21,21.7080752030933,23.28009091612209,45.1830548002218,23.720354015056017
2022-05-22,21.93931606214487,23.789466881357065,44.92906587742423,22.82073070587325
2022-05-23,21.624721058241892,22.86667233307375,45.75796927052948,22.724472651695926
2022-05-24,21.741006875987424,23.380737315555837,45.273160782411374,23.813231732007722
2022-05-25,21.878075291831635,23.209893599303637,45.73538466873587,23.26016037581077
2022-05-26,21.479304635591063,23.243999962678522,45.40422515559568,23.74685229534119
2022-05-27,22.41139542490066,23.868273806747958,45.21802531573448,23.106959911705598
2022-05-28,21.899947488293996,23.28789616810773,45.21252221718001,23.516011794572115
2022-05-29,22.2481595999569,23.71679891092334,44.98684655645053,22.637613836472934
2022-05-30,22.043156208357296,22.71097123338825,45.850138950423684,22.569619298481165
2022-05-31,22.2591748073831,23.14143220460848,45.404738496034895,23.692523205455846
2022-06-01,22.48387299341524,22.88844728016756,45.910103760803764,23.17818794958064
2022-06-02,22.158680411649318,22.84389929909187,45.62434951190092,23.706820355375182
2022-06-03,23.148697382870225,23.39496584109781,45.48421703536246,23.110627286294903
2022-06-04,22.678315989714527,22.74867153338438,45.523765279446124,23.563672095883017
2022-06-05,23.049953349971325,23.120625569822447,45.340429214542574,22.728114620426037
2022-06-06,22.850400643916174,22.068282974358194,46.2416956804056,22.70041884914861
2022-06-07,23.054020740185717,22.463877595596383,45.82835040261185,23.85978279823332
2022-06-08,23.249053093174176,22.188605889995728,46.35845444947577,23.37689656890275
2022-06-09,22.877951091272923,22.134972911700206,46.08893163968768,23.930948059569133
2022-06-10,23.807253972932692,22.6904530833203,45.955583104674545,23.35330274336801
2022-06-11,23.263169758024485,22.06203479235936,45.991814793072976,23.817379275327657
2022-06-12,23.550259916764848,22.464959279240908,45.794723108561996,22.984903229265583
2022-06-13,23.25773063765586,21.455992293325053,46.67178803380356,22.952122853281388
2022-06-14,23.362565098640864,21.906376192473733,46.22412681569366,24.098241276207176
2022-06-15,23.455757196347417,21.696040985173294,46.7104662070039,23.59417120414986
2022-06-16,22.98257386792003,21.71598494453618,46.38871483803402,24.119531783639687
2022-06-17,23.812350196016972,22.35197637243562,46.195952323691195,23.50631438880219
2022-06-18,23.173995878693656,21.809144384517904,46.16712162103213,23.928739569526893
2022-06-19,23.374605920693494,22.30076786398858,45.90107086090704,23.049488045135533
2022-06-20,23.005682481666547,21.381599637129955,46.70719531233543,22.965890309997928
2022-06-21,23.046204240088542,21.92087205835888,46.1886340949903,24.058330034052574
2022-06-22,23.08880550692195,21.796560994963347,46.60618136271583,23.49896809884614
2022-06-23,22.579993775885733,21.897817354359066,46.219795394822995,23.96870777562896
2022-06-24,23.389911181773748,22.608716311120226,45.968524142459906,23.300828637857187
2022-06-25,22.74781941986243,22.132890789349787,45.88913570676858,23.670812262930237
2022-06-26,22.960701616505805,22.68235717711631,45.58210189400994,22.74254338630757
2022-06-27,22.619488362481956,21.810869331743536,46.35818732908906,22.61447179434388
2022-06-28,22.702144177439873,22.386946274736836,45.82160041115946,23.66799078161336
2022-06-29,22.799876183667248,22.28815000474583,46.23386729651323,23.0761395644787
2022-06-30,22.3573928666351,22.403522252194623,45.85531355678889,23.520550603861142
2022-07-01,23.242717252282862,23.117330264262424,45.62497298219106,22.83506976291264
2022-07-02,22.682732612184004,22.633688358988497,45.57921261076467,23.19557256856393
2022-07-03,22.981852484046463,23.165363653373607,45.317722395580695,22.266160333280794
2022-07-04,22.72832030353397,22.26710268385816,46.15012191077666,22.145321396573237
2022-07-05,22.89737284088526,22.808625188685628,45.67913995303503,23.2143131704651
2022-07-06,23.077527045110237,22.668862535685538,46.16452746171824,22.64587213144798
2022-07-07,22.71091595857543,22.738350827062323,45.8645873296607,23.12117236630415
2022-07-08,23.663175841113375,23.402930094201903,45.71613921541864,22.473460168182477
2022-07-09,23.159060510267054,22.868317722795194,45.753206835350746,22.877887454033278
2022-07-10,23.501172726787097,23.348865949810126,45.57307434799567,21.99772720986525
2022-07-11,23.276312010357874,22.400845771521034,46.482962287644796,21.93055564011129
2022-07-12,23.458692352595254,22.895383956916522,46.08327687583074,23.05665609823726
2022-07-13,23.636246670966294,22.712673851464068,46.63159107216571,22.54775135319711
2022-07-14,23.25098434431817,22.74432925459358,46.38423891873435,23.083984205494957
2022-07-15,24.168882675216636,23.377054740811857,46.276339358308675,22.497573407774123
2022-07-16,23.615492296074425,22.817197184217697,46.34053522952249,22.96266716123196
2022-07-17,23.89464658134739,23.279488925176043,46.17309248099132,22.14157695659098
2022-07-18,23.594779211041825,22.320321093550305,47.08060874434265,22.130976068361676
2022-07-19,23.69208353697085,22.810694864207225,46.663284067908215,23.310317497707135
2022-07-20,23.77677343781808,22.6304293013243,47.17891147705224,22.850577702640244
2022-07-21,23.293372033754732,22.670536629516473,46.88446855681783,23.43124602275898
2022-07-22,24.110531713238764,23.316916762448365,46.716126244004755,22.88398671438022
2022-07-23,23.456563361731625,22.774939247143372,46.707960895271476,23.382495916954845
2022-07-24,23.638067021755187,23.25822208520109,46.45801538762434,22.58873644406232
2022-07-25,23.24617037468071,22.321944813297744,47.274959436033676,22.599134900279687
2022-07-26,23.25961095453795,22.83584236607365,46.76130327610946,23.792996169983226
2022-07-27,23.270923988486977,22.678457043115145,47.177323986758815,23.341241914234732
2022-07-28,22.726664329330973,22.739558040914844,46.782587474123865,23.92339331500422
2022-07-29,23.497167854049337,23.40387900288695,46.5158842935962,23.37122533547524
2022-07-30,22.81203191038327,22.87574040875115,46.41386747251102,23.858615178338916
2022-07-31,22.978708455768547,23.367865008455894,46.077040231544466,23.04776819101792
2022-08-01,22.588717375379048,22.434722545716827,46.81634591421757,23.035406057195626
2022-08-02,22.620716635573128,22.9455493094217,46.23631631846684,24.20117262966561
2022-08-03,22.666691540907667,22.778619031918673,46.59893961241632,23.716364310904037
2022-08-04,22.172191550000985,22.82367399847409,46.16513256838801,24.260905443492845
2022-08-05,23.00611962966153,23.465666448164338,45.87463675970167,23.666996148995803
2022-08-06,22.396252961060792,22.909376949716044,45.76462806248048,24.108955409485144
2022-08-07,22.647887521286417,23.36821805886617,45.43568821669731,23.249442694003122
2022-08-08,22.35011258459379,22.39755983935468,46.19839126366752,23.185642963660456
2022-08-09,22.478950076283105,22.867723349236073,45.65646119693416,24.297670349034533
2022-08-10,22.62361909140555,22.658219383593416,46.07066178286489,23.757297293252975
2022-08-11,22.226851900512386,22.660142296382205,45.70030269547535,24.244929465276396
2022-08-12,23.154764171670127,23.25987009724592,45.48318067361526,23.5932536878705
2022-08-13,22.63245591944325,22.663638746799613,45.454243785625955,23.977081453210953
2022-08-14,22.96273341316632,23.08630028383615,45.211626014011586,23.059571090576195
2022-08-15,22.732455875406043,22.084602741325373,46.06330319473703,22.9384131764653
